Day,Pair,Gross_flow,Net_flow,FX_rate
101,C->F,63.911,5.598,1.04685
101,C->G,16.742,-9.632,0.91267
101,C->H,25.063,-5.017,1.04314
101,D->A,103.314,0.223,0.94148
101,D->B,63.835,5.13,1.16745
101,D->C,66.812,12.938,1.01686
101,D->E,38.382,-9.615,0.94084
101,D->F,37.757,5.982,1.00703
101,D->G,127.701,-22.234,1.051
101,D->H,103.904,3.301,1.05202
101,E->A,59.037,1.71,0.9864
101,E->B,83.243,2.316,0.98914
101,E->C,86.314,17.079,1.28414
101,E->D,189.432,-28.937,0.97178
101,E->F,31.676,-3.484,0.92024
101,E->G,96.918,3.066,0.9362
101,E->H,141.401,-7.316,1.08635
101,F->A,,-6.512,1.15399
101,F->B,47.234,2.438,0.96354
101,F->C,55.055,4.617,0.87493
101,F->D,114.708,6.093,0.7937
101,F->E,26.711,-3.724,1.1498
101,F->G,104.665,-14.765,1.23305
101,F->H,673.295,16.54,1.02432
101,G->A,101.041,3.853,0.91745
101,G->B,11.417,-4.069,1.06841
101,G->C,41.938,2.444,1.04422
101,G->D,50.84,-6.449,0.98109
101,G->E,148.037,38.479,1.14131
101,G->F,85.6,5.436,1.04334
101,G->H,20.765,-2.382,1.1663
101,H->A,72.831,17.008,1.00231
101,H->B,87.809,7.281,1.05015
101,H->C,52.067,4.103,1.10061
101,H->D,43.518,-2.837,0.72248
101,H->E,238.094,-25.648,0.97788
101,H->F,122.957,17.377,0.96218
101,H->G,129.733,-12.3,0.97862
102,A->B,60.694,-7.937,1.19261
102,A->C,52.05,-0.239,0.79221
102,A->D,23.797,-0.26,1.18169
102,A->E,85.143,-3.652,1.20015
102,A->F,112.679,-14.771,0.67431
102,A->G,58.485,7.021,0.81072
102,A->H,126.505,-4.614,0.94182
102,B->A,23.737,-3.528,0.95745
102,B->C,45.902,4.233,1.02508
102,B->D,89.126,10.05,0.92234
102,B->E,54.04,3.633,1.09908
102,B->F,107.056,-5.975,1.07
102,B->G,98.962,6.289,1.02999
102,B->H,61.233,7.42,1.06961
102,C->A,,5.231,1.06264
102,C->B,51.066,3.585,0.86902
102,C->D,105.061,-17.589,1.07385
102,C->E,111.38,6.557,0.87801
102,C->F,59.094,4.871,1.03554
102,C->G,17.393,-6.418,0.91209
102,C->H,39.2,-3.886,1.03844
102,D->A,92.886,26.718,0.9435
102,D->B,66.173,-8.529,1.16044
102,D->C,55.273,-11.798,1.01771
102,D->E,40.573,-8.898,0.93907
102,D->F,30.772,7.429,1.0114
102,D->G,121.436,-9.877,1.05359
102,D->H,104.714,-4.812,1.06707
102,E->A,52.925,-8.153,0.98654
102,E->B,79.918,1.328,0.99214
102,E->C,101.859,-2.826,1.27665
102,E->D,182.174,-30.323,0.97247
102,E->F,41.558,6.594,0.91746
102,E->G,87.356,8.282,0.93844
102,E->H,122.33,-4.989,1.0903
102,F->A,166.365,20.209,1.16058
102,F->B,46.815,-2.009,0.95897
102,F->C,55.039,-0.954,0.88314
102,F->D,112.778,-3.394,0.78686
102,F->E,31.929,-3.615,1.15017
102,F->G,100.624,-6.531,1.23081
102,F->H,213.752,7.736,1.02753
102,G->A,91.977,5.751,0.92112
102,G->B,13.253,-6.286,1.0753
102,G->C,38.632,1.853,1.04426
102,G->D,57.21,8.793,0.98248
102,G->E,140.76,-39.674,1.14132
102,G->F,75.279,2.39,1.03538
102,G->H,30.841,1.301,1.15433
102,H->A,75.44,-2.175,0.99892
102,H->B,77.085,-1.1,1.04317
102,H->C,50.81,-6.414,1.09829
102,H->D,42.22,0.978,0.72811
102,H->E,219.444,38.053,0.98038
102,H->F,124.604,5.975,0.96038
102,H->G,125.41,-25.729,0.97746
103,A->B,54.878,1.242,1.18874
103,A->C,34.638,-0.848,0.78922
103,A->D,24.877,-2.335,1.17864
103,A->E,83.794,-9.4,1.20787
103,A->F,329.007,-14.483,0.6758
103,A->G,46.987,3.617,0.81074
103,A->H,124.753,-10.951,0.93538
103,B->A,27.391,2.778,0.95893
103,B->C,44.267,5.202,1.03066
103,B->D,79.507,6.21,0.92748
103,B->E,59.432,-3.329,1.10743
103,B->F,314.045,-5.807,1.07163
103,B->G,89.232,-4.814,1.02461
103,B->H,60.944,9.311,1.0652
103,C->A,32.871,2.159,1.05368
103,C->B,154.89,-0.105,0.86947
103,C->D,97.771,-5.604,1.07735
103,C->E,102.31,29.423,0.88027
103,C->F,46.913,-2.178,1.04481
103,C->G,18.367,-1.017,0.91097
103,C->H,21.705,-4.801,1.03408
103,D->A,90.26,14.606,0.93457
103,D->B,60.278,6.427,1.16205
103,D->C,62.212,-4.964,1.02192
103,D->E,31.218,-7.861,0.93854
103,D->F,41.124,8.141,1.00939
103,D->G,116.556,-5.903,1.05072
103,D->H,280.848,-4.291,1.0679
103,E->A,47.379,3.115,0.98326
103,E->B,82.012,6.035,0.98695
103,E->C,79.699,-7.354,1.28135
103,E->D,166.585,12.291,0.96911
103,E->F,42.113,-2.01,0.91103
103,E->G,,15.118,0.93254
103,E->H,116.294,-6.338,1.09018
103,F->A,157.849,-7.286,1.15886
103,F->B,57.32,-8.742,0.95729
103,F->C,59.462,-2.826,0.88818
103,F->D,102.575,8.702,0.78622
103,F->E,21.543,-1.843,1.1358
103,F->G,88.519,2.39,1.22528
103,F->H,206.102,40.677,1.03425
103,G->A,89.186,-1.389,0.91409
103,G->B,13.091,-6.007,1.07509
103,G->C,50.255,-5.545,1.05011
103,G->D,43.238,-4.822,0.99142
103,G->E,135.054,-5.801,1.14218
103,G->F,62.62,8.629,1.03421
103,G->H,21.342,2.98,1.15155
103,H->A,73.182,-2.752,1.00335
103,H->B,73.943,-1.301,1.0403
103,H->C,54.731,-6.817,1.09816
103,H->D,35.274,-4.026,0.72805
103,H->E,216.604,-36.364,0.97837
103,H->F,115.79,4.012,0.96101
103,H->G,125.302,-11.016,0.98095
104,A->B,34.499,4.304,1.18925
104,A->C,28.832,-0.936,0.7837
104,A->D,12.559,-1.485,1.17519
104,A->E,47.009,-4.134,1.19726
104,A->F,53.724,8.706,0.66818
104,A->G,37.344,-1.332,0.81611
104,A->H,67.868,6.047,0.93136
104,B->A,18.667,-2.792,0.96584
104,B->C,9.862,0.619,1.03837
104,B->D,45.182,3.285,0.92995
104,B->E,27.248,1.445,1.10818
104,B->F,56.282,0.707,1.07007
104,B->G,60.685,-0.692,1.02934
104,B->H,96.689,-1.941,1.06245
104,C->A,23.383,-1.542,1.05161
104,C->B,32.662,4.934,0.87397
104,C->D,56.607,4.873,1.06748
104,C->E,65.613,-1.845,0.87753
104,C->F,32.742,-6.237,1.03868
104,C->G,17.891,-2.176,0.91615
104,C->H,10.751,-1.028,1.03636
104,D->A,49.187,4.486,0.93654
104,D->B,30.972,-0.726,1.15133
104,D->C,39.768,4.573,1.02684
104,D->E,13.871,-2.856,0.92904
104,D->F,22.016,2.947,1.00592
104,D->G,65.079,-9.233,1.05646
104,D->H,46.104,-0.718,1.07096
104,E->A,21.194,1.75,0.99209
104,E->B,41.366,4.494,0.98293
104,E->C,49.334,-7.154,1.28537
104,E->D,282.369,5.37,0.96901
104,E->F,16.045,3.348,0.91248
104,E->G,40.934,-3.803,0.93266
104,E->H,61.03,0.426,1.09123
104,F->A,80.526,13.525,1.15933
104,F->B,31.728,-4.735,0.95419
104,F->C,31.848,-2.301,0.88313
104,F->D,58.021,-8.139,0.79124
104,F->E,12.543,-2.075,1.1447
104,F->G,47.083,-2.28,1.24157
104,F->H,108.11,2.01,1.0368
104,G->A,61.325,1.848,0.91556
104,G->B,3.47,-2.756,1.07226
104,G->C,24.551,-0.38,1.05141
104,G->D,28.542,0.632,0.98353
104,G->E,67.314,0.878,1.14524
104,G->F,,2.223,1.03257
104,G->H,32.066,0.579,1.14094
104,H->A,27.593,5.537,1.00309
104,H->B,40.315,-4.357,1.03616
104,H->C,39.475,-0.605,1.10134
104,H->D,20.532,0.891,0.72787
104,H->E,117.863,-4.402,0.9751
104,H->F,66.611,-0.696,0.96613
104,H->G,61.906,0.69,0.98023
105,A->B,28.968,-0.877,1.18863
105,A->C,16.909,1.811,0.78356
105,A->D,6.039,-2.004,1.17499
105,A->E,32.176,-1.856,1.20074
105,A->F,55.034,-1.077,0.66796
105,A->G,30.11,1.11,0.81962
105,A->H,61.231,1.967,0.93106
105,B->A,17.177,0.759,0.96846
105,B->C,24.903,1.553,1.04022
105,B->D,101.736,-3.041,0.92605
105,B->E,30.334,-0.874,1.11519
105,B->F,48.019,4.276,1.0762
105,B->G,34.865,5.717,1.02246
105,B->H,30.725,-3.982,1.06007
105,C->A,15.685,-3.762,1.05793
105,C->B,25.626,2.88,0.88038
105,C->D,45.766,0.59,1.06748
105,C->E,54.388,7.241,0.88171
105,C->F,81.723,2.464,1.04643
105,C->G,7.669,-2.705,0.91011
105,C->H,14.116,-1.583,1.0288
105,D->A,42.15,-3.657,0.93221
105,D->B,27.336,5.228,1.15062
105,D->C,25.521,-1.917,1.01922
105,D->E,23.867,-1.929,0.92102
105,D->F,45.305,-3.218,1.00109
105,D->G,56.713,-5.977,1.05652
105,D->H,42.158,-1.731,1.07455
105,E->A,20.416,-0.541,0.99069
105,E->B,34.206,3.719,0.98385
105,E->C,29.877,6.327,1.28437
105,E->D,83.025,-12.497,0.97557
105,E->F,19.966,0.082,0.91487
105,E->G,32.458,3.452,0.92422
105,E->H,161.648,-13.763,1.0851
105,F->A,67.832,19.444,1.15781
105,F->B,17.011,-5.633,0.95903
105,F->C,32.21,1.184,0.87843
105,F->D,45.354,-1.475,0.79066
105,F->E,11.237,-2.51,1.15116
105,F->G,40.193,5.005,1.24074
105,F->H,281.398,-3.031,1.04341
105,G->A,46.207,1.79,0.91606
105,G->B,10.287,-2.445,1.07602
105,G->C,26.006,-0.607,1.04999
105,G->D,26.027,-3.99,0.98781
105,G->E,71.745,-3.547,1.13825
105,G->F,34.364,-0.121,1.0283
105,G->H,7.363,0.692,1.15278
105,H->A,28.411,2.707,1.00032
105,H->B,35.268,4.927,1.04011
105,H->C,28.749,-2.88,1.09657
105,H->D,14.968,-3.588,0.72479
105,H->E,99.261,5.651,0.9702
105,H->F,61.729,6.945,0.95821
105,H->G,47.355,4.429,0.98134
106,A->B,64.155,6.651,1.19522
106,A->C,41.572,6.327,0.77294
106,A->D,13.995,-0.116,1.17187
106,A->E,253.945,-13.202,1.20395
106,A->F,120.275,-8.808,0.67281
106,A->G,51.592,-9.976,0.81007
106,A->H,119.941,-5.703,0.9374
106,B->A,30.539,6.674,0.97147
106,B->C,,3.572,1.03757
106,B->D,,-2.757,0.93008
106,B->E,57.293,-12.216,1.09833
106,B->F,97.449,-7.737,1.08119
106,B->G,98.519,-4.515,1.02644
106,B->H,58.767,5.361,1.05611
106,C->A,31.829,3.51,1.0511
106,C->B,56.246,10.106,0.87606
106,C->D,99.355,1.448,1.06773
106,C->E,103.675,-14.004,0.87678
106,C->F,,5.178,1.03611
106,C->G,25.21,-2.908,0.91458
106,C->H,21.162,-7.489,1.03369
106,D->A,99.523,-6.646,0.93557
106,D->B,60.613,11.297,1.14659
106,D->C,60.887,6.308,1.01768
106,D->E,34.47,3.848,0.92586
106,D->F,43.53,5.904,0.99906
106,D->G,120.28,28.97,1.05601
106,D->H,98.307,-12.157,1.07413
106,E->A,53.934,2.616,0.99268
106,E->B,69.709,-3.358,0.9798
106,E->C,85.665,8.626,1.27707
106,E->D,169.253,8.688,0.98339
106,E->F,42.284,-0.16,0.92124
106,E->G,86.956,20.235,0.92561
106,E->H,123.218,12.097,1.08342
106,F->A,163.669,9.142,1.15013
106,F->B,43.8,-3.77,0.95351
106,F->C,62.149,-5.167,0.88402
106,F->D,108.251,-19.966,0.79146
106,F->E,20.446,-6.103,1.15497
106,F->G,82.558,-5.722,1.23447
106,F->H,210.307,3.26,1.04866
106,G->A,,-3.726,0.90937
106,G->B,39.027,-3.776,1.07781
106,G->C,42.672,-0.085,1.05421
106,G->D,48.9,0.558,0.98491
106,G->E,118.563,-6.061,1.13897
106,G->F,61.506,9.414,1.03045
106,G->H,13.771,3.998,1.16261
106,H->A,75.569,2.917,0.98828
106,H->B,87.35,-1.218,1.03797
106,H->C,53.645,-6.522,1.09801
106,H->D,41.483,1.444,0.72552
106,H->E,221.54,-12.934,0.97438
106,H->F,118.464,12.451,0.95382
106,H->G,121.355,-0.423,0.97256
107,A->B,64.58,-0.056,1.18626
107,A->C,43.342,-0.849,0.77353
107,A->D,16.705,-0.147,1.16471
107,A->E,90.902,5.904,1.20545
107,A->F,115.002,5.099,0.67412
107,A->G,61.244,-3.08,0.80242
107,A->H,128.895,-9.66,0.93535
107,B->A,18.921,4.234,0.97413
107,B->C,45.618,2.625,1.03971
107,B->D,87.038,3.632,0.93887
107,B->E,57.403,11.5,1.09638
107,B->F,338.49,13.549,1.08107
107,B->G,92.521,5.567,1.02685
107,B->H,62.483,2.808,1.05819
107,C->A,32.546,1.459,1.04599
107,C->B,57.81,6.164,0.8795
107,C->D,103.443,22.274,1.06136
107,C->E,113.272,19.168,0.88569
107,C->F,54.434,-2.487,1.02913
107,C->G,22.874,-0.499,0.92403
107,C->H,35.919,-0.959,1.03598
107,D->A,93.018,-6.186,0.93533
107,D->B,60.184,-4.358,1.13455
107,D->C,60.567,-4.07,1.01305
107,D->E,39.861,1.271,0.92943
107,D->F,40.621,10.622,1.00318
107,D->G,125.799,-26.7,1.06344
107,D->H,93.06,-3.479,1.07269
107,E->A,49.956,-6.511,0.98141
107,E->B,75.746,-12.143,0.98151
107,E->C,84.239,1.335,1.26803
107,E->D,179.069,7.456,0.97372
107,E->F,43.563,0.263,0.93117
107,E->G,89.026,9.005,0.92291
107,E->H,124.811,-3.963,1.08612
107,F->A,168.697,-11.68,1.14484
107,F->B,41.522,-2.336,0.9536
107,F->C,60.58,-8.23,0.89099
107,F->D,109.99,-8.045,0.78402
107,F->E,29.814,-4.159,1.16042
107,F->G,89.395,-9.224,1.23092
107,F->H,214.753,1.635,1.04438
107,G->A,102.438,10.303,0.90934
107,G->B,9.51,-4.573,1.07699
107,G->C,31.584,-2.757,1.04521
107,G->D,47.353,-7.211,0.98967
107,G->E,139.955,11.836,1.13725
107,G->F,66.241,7.836,1.03059
107,G->H,25.828,-2.799,1.16057
107,H->A,,-13.075,0.99672
107,H->B,87.737,-7.186,1.02507
107,H->C,58.332,-8.654,1.09899
107,H->D,38.552,0.995,0.72657
107,H->E,232.202,-17.892,0.95953
107,H->F,118.577,-18.14,0.95108
107,H->G,119.09,-26.664,0.97807
108,A->B,61.59,-0.602,1.18403
108,A->C,40.954,8.784,0.77218
108,A->D,21.408,-3.853,1.17257
108,A->E,87.572,11.263,1.18846
108,A->F,118.169,0.223,0.67582
108,A->G,66.535,-5.472,0.80284
108,A->H,134.788,6.01,0.93626
108,B->A,24.156,1.133,0.97735
108,B->C,42.611,9.007,1.04194
108,B->D,84.434,7.122,0.94063
108,B->E,56.449,12.221,1.09953
108,B->F,121.501,1.411,1.08007
108,B->G,102.325,25.631,1.02206
108,B->H,60.78,3.605,1.06785
108,C->A,42.48,0.89,1.04505
108,C->B,51.239,6.423,0.88678
108,C->D,103.003,14.769,1.06226
108,C->E,119.905,27.832,0.88738
108,C->F,61.666,-7.665,1.02545
108,C->G,26.507,-6.161,0.91268
108,C->H,28.647,-8.904,1.04617
108,D->A,103.886,3.307,0.92949
108,D->B,53.908,7.741,1.13646
108,D->C,74.67,-3.099,1.01192
108,D->E,38.447,0.782,0.93859
108,D->F,30.483,-2.589,1.00854
108,D->G,129.001,13.607,1.06745
108,D->H,106.465,15.32,1.07553
108,E->A,55.611,10.075,0.97813
108,E->B,84.936,-15.098,0.9851
108,E->C,82.71,7.982,1.27654
108,E->D,194.007,23.52,0.97627
108,E->F,43.995,-1.983,0.93709
108,E->G,93.149,14.115,0.93102
108,E->H,130.997,18.584,1.0872
108,F->A,174.877,-9.291,1.13767
108,F->B,55.214,-12.738,0.95356
108,F->C,60.858,3.023,0.8883
108,F->D,125.421,-7.661,0.78744
108,F->E,22.158,-6.568,1.15615
108,F->G,99.95,-12.012,1.23146
108,F->H,226.319,16.07,1.04063
108,G->A,105.918,16.594,0.91589
108,G->B,12.086,-6.599,1.07275
108,G->C,44.068,0.048,1.05808
108,G->D,54.303,-4.151,0.97973
108,G->E,150.679,24.32,1.12998
108,G->F,63.075,-5.198,1.03151
108,G->H,23.302,3.872,1.16638
108,H->A,83.898,11.58,1.00117
108,H->B,88.398,-1.395,1.02646
108,H->C,51.151,-5.508,1.09879
108,H->D,49.478,-0.491,0.72396
108,H->E,242.221,-24.682,0.95869
108,H->F,125.14,-3.786,0.94052
108,H->G,130.922,-23.888,0.97488
109,A->B,67.453,-8.932,1.1839
109,A->C,43.979,0.899,0.76624
109,A->D,11.976,-5.205,1.1669
109,A->E,87.556,0.002,1.18889
109,A->F,116.387,2.222,0.67655
109,A->G,71.55,-7.029,0.80834
109,A->H,134.782,-8.708,0.93314
109,B->A,95.745,0.477,0.9753
109,B->C,38.473,8.964,1.04636
109,B->D,86.255,-1.878,0.93173
109,B->E,53.081,-9.764,1.0999
109,B->F,115.713,7.856,1.08629
109,B->G,104.999,-0.102,1.02237
109,B->H,68.801,-0.28,1.06907
109,C->A,32.105,2.931,1.04139
109,C->B,51.992,5.315,0.8898
109,C->D,110.722,2.471,1.05976
109,C->E,111.521,1.631,0.89205
109,C->F,58.457,0.606,1.02312
109,C->G,26.406,-4.466,0.91891
109,C->H,36.562,-4.71,1.04551
109,D->A,99.67,18.024,0.9284
109,D->B,65.363,11.908,1.13112
109,D->C,67.422,7.125,1.01245
109,D->E,33.657,-2.479,0.94422
109,D->F,32.02,8.09,1.00126
109,D->G,120.855,-16.319,1.06855
109,D->H,102.084,3.009,1.08056
109,E->A,54.953,5.699,0.97724
109,E->B,74.571,2.623,0.99027
109,E->C,87.137,-0.016,1.28229
109,E->D,180.405,-8.775,0.98302
109,E->F,45.751,-4.966,0.93908
109,E->G,86.07,-3.616,0.92336
109,E->H,371.606,9.758,1.08966
109,F->A,174.977,43.781,1.13531
109,F->B,49.317,-10.132,0.96795
109,F->C,53.211,3.058,0.88431
109,F->D,111.199,-23.58,0.78551
109,F->E,24.076,-1.673,1.16879
109,F->G,93.744,-6.375,1.23695
109,F->H,221.79,19.747,1.04843
109,G->A,93.031,2.69,0.91771
109,G->B,14.814,-5.258,1.08028
109,G->C,37.667,2.443,1.05556
109,G->D,54.123,-13.03,0.98275
109,G->E,137.004,-14.434,1.12753
109,G->F,71.786,-3.083,1.04103
109,G->H,24.233,2.444,1.16536
109,H->A,,-10.609,1.00735
109,H->B,90.672,-22.817,1.03065
109,H->C,49.211,6.784,1.08919
109,H->D,42.142,1.486,0.723
109,H->E,226.041,1.66,0.95134
109,H->F,126.404,6.308,0.9368
109,H->G,,0.735,0.96947
110,A->B,187.586,-6.654,1.18482
110,A->C,43.31,6.641,0.76688
110,A->D,21.798,-5.186,1.16509
110,A->E,78.782,-11.107,1.18947
110,A->F,111.743,-1.865,0.68127
110,A->G,59.189,-6.511,0.80444
110,A->H,124.321,3.853,0.93004
110,B->A,25.751,4.811,0.97727
110,B->C,36.185,6.909,1.04161
110,B->D,84.073,5.525,0.93931
110,B->E,49.221,0.185,1.10618
110,B->F,108.626,-4.779,1.08877
110,B->G,90.517,4.501,1.02206
110,B->H,53.672,9.881,1.05344
110,C->A,31.881,0.23,1.04197
110,C->B,47.357,3.427,0.88524
110,C->D,105.695,12.614,1.06485
110,C->E,110.113,26.208,0.88797
110,C->F,59.769,-9.082,1.01693
110,C->G,22.603,1.031,0.91849
110,C->H,32.206,-4.139,1.05127
110,D->A,95.637,-11.394,0.93451
110,D->B,71.602,5.627,1.12994
110,D->C,64.644,-8.455,1.01516
110,D->E,39.448,-8.376,0.94859
110,D->F,38.035,4.214,1.00699
110,D->G,117.794,-16.345,1.06941
110,D->H,98.029,11.784,1.08083
110,E->A,47.584,8.01,0.9777
110,E->B,82.016,3.334,0.97672
110,E->C,86.873,1.726,1.28805
110,E->D,173.558,0.876,0.98741
110,E->F,36.621,3.284,0.94344
110,E->G,83.491,-0.312,0.92451
110,E->H,132.803,-17.528,1.09052
110,F->A,164.475,-13.512,1.13824
110,F->B,45.914,-13.757,0.97257
110,F->C,54.933,-3.506,0.87707
110,F->D,104.916,-3.105,0.78596
110,F->E,27.777,-7.033,1.17278
110,F->G,88.915,-3.371,1.23759
110,F->H,207.672,22.924,1.0494
110,G->A,86.676,6.094,0.92136
110,G->B,12.449,-3.456,1.08496
110,G->C,44.158,-2.177,1.0529
110,G->D,44.854,-5.117,0.97766
110,G->E,144.723,3.862,1.13085
110,G->F,77.415,3.823,1.03772
110,G->H,23.277,-1.028,1.16701
110,H->A,68.065,7.607,0.99447
110,H->B,67.008,6.068,1.03346
110,H->C,,-8.617,1.08534
110,H->D,35.575,-0.906,0.7206
110,H->E,218.761,-6.994,0.95119
110,H->F,124.781,20.038,0.92844
110,H->G,118.58,-9.488,0.96668
111,A->B,29.615,-5.28,1.18941
111,A->C,17.414,1.568,0.76408
111,A->D,21.018,-0.684,1.16326
111,A->E,39.12,9.458,1.19902
111,A->F,71.381,6.727,0.68023
111,A->G,36.486,1.809,0.80948
111,A->H,61.058,-0.229,0.92711
111,B->A,19.06,2.495,0.97912
111,B->C,30.668,2.658,1.04433
111,B->D,34.342,-2.881,0.94285
111,B->E,40.243,-2.044,1.10049
111,B->F,66.048,-5.52,1.09282
111,B->G,55.361,1.529,1.03156
111,B->H,31.512,-5.548,1.05202
111,C->A,14.277,0.347,1.04582
111,C->B,24.833,2.791,0.89136
111,C->D,63.852,-1.167,1.05945
111,C->E,61.307,1.277,0.88517
111,C->F,26.586,3.487,1.02614
111,C->G,9.006,-3.008,0.92197
111,C->H,25.486,-2.162,1.06332
111,D->A,53.068,-2.044,0.93826
111,D->B,34.04,-2.92,1.13263
111,D->C,33.526,-1.898,1.01449
111,D->E,15.23,-1.805,0.94108
111,D->F,11.312,2.539,1.00556
111,D->G,70.508,-0.264,1.06598
111,D->H,50.23,-1.669,1.08385
111,E->A,,5.501,0.98184
111,E->B,42.017,3.858,0.97884
111,E->C,42.748,1.275,1.29123
111,E->D,94.932,-1.04,0.98859
111,E->F,12.129,3.709,0.95057
111,E->G,45.675,4.754,0.92913
111,E->H,70.754,9.967,1.09287
111,F->A,93.964,2.473,1.14098
111,F->B,20.485,-1.826,0.97044
111,F->C,29.219,1.079,0.88039
111,F->D,51.166,-7.267,0.78178
111,F->E,8.963,0.153,1.18031
111,F->G,40.728,-2.033,1.2377
111,F->H,106.369,2.341,1.05267
111,G->A,57.039,-4.68,0.92129
111,G->B,1.0,-2.653,1.09008
111,G->C,,-0.494,1.04614
111,G->D,25.181,1.841,0.97244
111,G->E,74.088,-1.384,1.13
111,G->F,34.431,-0.255,1.04343
111,G->H,17.078,1.503,1.15912
111,H->A,42.349,5.96,0.98625
111,H->B,51.009,3.902,1.04047
111,H->C,27.795,1.144,1.07813
111,H->D,28.115,-1.417,0.72409
111,H->E,116.129,9.166,0.95073
111,H->F,71.988,-6.34,0.92158
111,H->G,,8.568,0.97171
112,A->B,34.751,-1.728,1.198
112,A->C,9.63,0.21,0.76295
112,A->D,6.532,-0.943,1.17075
112,A->E,37.84,2.044,1.19884
112,A->F,46.469,1.544,0.682
112,A->G,27.134,0.177,0.81356
112,A->H,52.771,-1.928,0.92137
112,B->A,12.151,0.383,0.97241
112,B->C,13.699,1.16,1.04482
112,B->D,30.038,0.245,0.93932
112,B->E,25.23,2.918,1.09671
112,B->F,55.169,-0.0,1.09958
112,B->G,45.586,4.374,1.02418
112,B->H,31.744,6.735,1.04423
112,C->A,10.693,-1.339,1.04782
112,C->B,28.798,4.438,0.89445
112,C->D,129.565,3.022,1.0539
112,C->E,43.46,2.102,0.88052
112,C->F,21.433,0.053,1.01378
112,C->G,10.128,-2.516,0.92647
112,C->H,9.049,0.42,1.06457
112,D->A,32.91,-0.029,0.9404
112,D->B,23.516,5.056,1.13721
112,D->C,25.123,-5.513,1.01626
112,D->E,17.991,1.14,0.93701
112,D->F,16.918,3.381,1.00298
112,D->G,54.182,-2.631,1.06291
112,D->H,31.576,-4.798,1.08456
112,E->A,27.525,0.245,0.97362
112,E->B,27.001,-1.873,0.98582
112,E->C,33.104,0.689,1.28956
112,E->D,82.368,0.759,0.99112
112,E->F,12.065,0.164,0.95646
112,E->G,35.971,7.403,0.91864
112,E->H,52.607,-1.727,1.09813
112,F->A,79.426,1.184,1.13893
112,F->B,16.137,-2.558,0.96921
112,F->C,22.862,3.19,0.87878
112,F->D,138.478,-0.348,0.77715
112,F->E,15.697,-0.191,1.17011
112,F->G,50.938,-3.085,1.22959
112,F->H,84.842,-11.269,1.05343
112,G->A,40.099,1.599,0.92741
112,G->B,4.863,-1.527,1.09927
112,G->C,17.775,-3.095,1.03665
112,G->D,19.487,-1.2,0.96381
112,G->E,52.403,0.74,1.12218
112,G->F,31.881,-0.468,1.03116
112,G->H,6.893,1.068,1.16166
112,H->A,34.328,0.853,0.98836
112,H->B,42.159,1.694,1.03083
112,H->C,16.323,-2.862,1.09258
112,H->D,24.76,-1.904,0.72506
112,H->E,110.209,-5.902,0.95931
112,H->F,56.74,-0.332,0.92119
112,H->G,58.614,-11.784,0.96784
113,A->B,64.117,1.197,1.20041
113,A->C,38.817,-0.444,0.7637
113,A->D,20.891,-0.059,1.1683
113,A->E,80.13,8.691,1.19751
113,A->F,117.522,-12.156,0.68335
113,A->G,55.024,1.09,0.81844
113,A->H,126.382,-16.31,0.91829
113,B->A,22.116,-0.385,0.98094
113,B->C,35.17,3.448,1.05428
113,B->D,85.782,-10.125,0.93488
113,B->E,52.988,-3.564,1.10023
113,B->F,107.574,-6.236,1.10062
113,B->G,100.079,14.22,1.02455
113,B->H,64.678,3.63,1.04576
113,C->A,26.453,-0.562,1.045
113,C->B,57.778,3.427,0.88355
113,C->D,97.474,-12.553,1.05619
113,C->E,109.376,4.291,0.87992
113,C->F,58.245,1.843,1.01951
113,C->G,33.118,-4.17,0.92646
113,C->H,28.308,-3.026,1.06803
113,D->A,88.807,10.094,0.94046
113,D->B,53.492,-1.329,1.13903
113,D->C,59.034,-4.856,1.01882
113,D->E,43.644,1.258,0.92985
113,D->F,39.526,-7.363,1.00397
113,D->G,113.375,19.627,1.06907
113,D->H,85.75,1.544,1.07716
113,E->A,49.948,-3.208,0.97972
113,E->B,72.799,0.179,0.98482
113,E->C,91.906,14.972,1.29614
113,E->D,167.979,-18.898,0.98907
113,E->F,31.601,1.147,0.95601
113,E->G,75.053,7.955,0.92593
113,E->H,116.349,7.028,1.09405
113,F->A,164.765,-11.235,1.13061
113,F->B,49.28,-2.295,0.96823
113,F->C,56.515,1.804,0.8888
113,F->D,110.734,-27.903,0.77839
113,F->E,25.187,-6.454,1.16758
113,F->G,96.805,14.35,1.22437
113,F->H,201.652,-21.839,1.05072
113,G->A,99.848,15.989,0.92873
113,G->B,10.566,-4.172,1.1005
113,G->C,40.329,-0.263,1.03396
113,G->D,48.445,5.575,0.9589
113,G->E,131.256,2.385,1.12541
113,G->F,198.093,7.794,1.02923
113,G->H,25.415,5.87,1.15738
113,H->A,79.126,4.776,0.98688
113,H->B,76.547,9.013,1.03416
113,H->C,50.028,-2.931,1.09696
113,H->D,41.723,-4.478,0.72267
113,H->E,214.004,34.773,0.96589
113,H->F,122.309,-1.256,0.91957
113,H->G,128.909,-14.113,0.96974
114,A->B,73.688,-8.407,1.2135
114,A->C,43.813,-3.121,0.76162
114,A->D,17.378,-2.784,1.16064
114,A->E,79.577,-9.454,1.20756
114,A->F,117.064,4.329,0.68738
114,A->G,62.243,-0.558,0.82132
114,A->H,117.224,-6.122,0.91701
114,B->A,34.08,-2.187,0.99011
